paper_code,title,authors,year,journal,doi,file_name,md5_hash
OA_KW5_027,Sparks of Artificial General Intelligence: Early experiments with GPT-4,"Sébastien Bubeck, Varun Chandrasekaran, Ronen Eldan et al.",2023,arXiv (Cornell University),10.48550/arxiv.2303.12712,OA_KW5_027.pdf,287182bae1f4b7e5dd72025b74813ec7
OA_KW5_028,Memory-inspired spiking hyperdimensional network for robust online learning,"Zhuowen Zou, Haleh Alimohamadi, Ali Zakeri et al.",2022,Scientific Reports,10.1038/s41598-022-11073-3,OA_KW5_028.pdf,a24b4bf6e775e6eaaaa52eece93b26f2
OA_KW5_029,"A cross-domain framework for emotion and stress detection using WESAD, SCIENTISST-MOVE, and DREAMER datasets","Ahmad S. Almadhor, Stephen Ojo, Thomas I. Nathaniel et al.",2025,Frontiers in Bioengineering and Biotechnology,10.3389/fbioe.2025.1659002,OA_KW5_029.pdf,0a59e428860d6639db293bc4700892a7
OA_KW5_030,Multimodal Brain–Computer Interface for In-Vehicle Driver Cognitive Load Measurement: Dataset and Baselines,"Prithila Angkan, Behnam Behinaein, Zunayed Mahmud et al.",2024,IEEE Transactions on Intelligent Transportation Systems,10.1109/tits.2023.3345846,OA_KW5_030.pdf,67e027366d92053d2df9f72ac302c845
OA_KW5_031,PhysFormer++: Facial Video-Based Physiological Measurement with SlowFast Temporal Difference Transformer,"Zitong Yu, Yuming Shen, Jingang Shi et al.",2023,International Journal of Computer Vision,10.1007/s11263-023-01758-1,OA_KW5_031.pdf,ff6b89c8fb3afbb4617144d935517309
OA_KW5_032,Two-dimensional CNN-based distinction of human emotions from EEG channels selected by multi-objective evolutionary algorithm,"Luis Alfredo Moctezuma, Takashi Abe, Marta Molinas",2022,Scientific Reports,10.1038/s41598-022-07517-5,OA_KW5_032.pdf,b71002156a2ee1fab6af7e920653c30b
OA_KW5_033,Interpretable and Robust AI in EEG Systems: A Survey,"Xinliang Zhou, Chenyu Liu, Zhou, Jinan et al.",2023,arXiv (Cornell University),10.48550/arxiv.2304.10755,OA_KW5_033.pdf,e7f31afce27b13382f245384986f8849
OA_KW5_034,"The blood–brain barrier: Structure, regulation and drug delivery","Di Wu, Qi Chen, Xiaojie Chen et al.",2023,Signal Transduction and Targeted Therapy,10.1038/s41392-023-01481-w,OA_KW5_034.pdf,f88728d80c4d95f25c2c8d674a96039e
OA_KW5_035,Artificial empathy in marketing interactions: Bridging the human-AI gap in affective and social customer experience,"Yuping Liu–Thompkins, Shintaro Okazaki, Hairong Li",2022,Journal of the Academy of Marketing Science,10.1007/s11747-022-00892-5,OA_KW5_035.pdf,c940b13cb061f7159453a6ce363cad3f
OA_KW5_036,Integrated multimodal cell atlas of Alzheimer’s disease,"Mariano I. Gabitto, Kyle J. Travaglini, Jeannelle Ariza et al.",2023,Research Square,10.21203/rs.3.rs-2921860/v1,OA_KW5_036.pdf,eb7e2f56e622040fb88d73793ae491e9
OA_KW5_037,Federated Learning for Time-Series Healthcare Sensing with Incomplete Modalities,"Adiba Orzikulova, Jaehyun Kwak, Jaemin Shin et al.",2024,arXiv (Cornell University),10.48550/arxiv.2405.11828,OA_KW5_037.pdf,e9a3ed62ff496d8c569f40e5db14bb5a
OA_KW5_038,Crossmodal sensory neurons based on high-performance flexible memristors for human-machine in-sensor computing system,"Zhiyuan Li, Zhongshao Li, Wei Yieng Tang et al.",2024,Nature Communications,10.1038/s41467-024-51609-x,OA_KW5_038.pdf,050c7f8ad3e98a65df138603b43e922c
OA_KW5_039,Generative AI for brain image computing and brain network computing: a review,"Changwei Gong, Changhong Jing, Xuhang Chen et al.",2023,Frontiers in Neuroscience,10.3389/fnins.2023.1203104,OA_KW5_039.pdf,9d8faa59d60e84abc32c8d50989fccf0
OA_KW5_040,Automated Diagnosis of Cardiovascular Diseases from Cardiac Magnetic Resonance Imaging Using Deep Learning Models: A Review,"Mahboobeh Jafari, Afshin Shoeibi, Marjane Khodatars et al.",2022,arXiv (Cornell University),10.48550/arxiv.2210.14909,OA_KW5_040.pdf,acf628f0320e4f648014b533776d5d1f
OA_KW5_041,Personalized health monitoring using explainable AI: bridging trust in predictive healthcare,"M. Sree Vani, R. Sudhakar, A. Mahendar et al.",2025,Scientific Reports,10.1038/s41598-025-15867-z,OA_KW5_041.pdf,7e1b699fc6e9362d9b58985b9772d3b0
OA_KW5_042,LSM-2: Learning from Incomplete Wearable Sensor Data,"Maxwell A. Xu, Girish Narayanswamy, Kumar Ayush et al.",2025,arXiv (Cornell University),10.48550/arxiv.2506.05321,OA_KW5_042.pdf,992ac979bcd7deafae1678fc54f61ca6
OA_KW5_043,A Survey of Few-Shot Learning for Biomedical Time Series,"Chenqi Li, Timothy Denison, Tingting Zhu",2024,arXiv (Cornell University),10.48550/arxiv.2405.02485,OA_KW5_043.pdf,7f16edd34c461b8768f5a6d96d902faa
OA_KW5_044,A review and critical analysis of multimodal datasets for emotional AI,"Sadam Al-Azani, El-Sayed M. El-Alfy",2025,Artificial Intelligence Review,10.1007/s10462-025-11271-1,OA_KW5_044.pdf,f48382c7edd5f4c251b85ef53468e254
OA_KW5_045,Multimodal sentiment analysis based on multi-layer feature fusion and multi-task learning,"Yujian Cai, Xingguang Li, Yingyu Zhang et al.",2025,Scientific Reports,10.1038/s41598-025-85859-6,OA_KW5_045.pdf,bd00cab4660d90fdcd54dd0cb2142f7d
OA_KW5_046,Learning Robust Representations of Tonic-Clonic Seizures With Cyclic Transformer,"Jingwei Zhang, Lauren Swinnen, Christos Chatzichristos et al.",2024,IEEE Journal of Biomedical and Health Informatics,10.1109/jbhi.2024.3375123,OA_KW5_046.pdf,23925a70f48d477e457bd092ec95e7e7
OA_KW5_047,Generative Modeling for Physiological Signals,"Xinqi Bao, Ernest Kamavuako, Saikat Chatterjee",2026,arXiv (Cornell University),10.1109/AFF.05.0047,OA_KW5_047.pdf,c5046577dd177ff631e717c58cd29bc6
OA_KW5_048,Signal or Noise? Understanding Generative Models for Real-World Sensor Time Series,"Zitao Shuai, Zongzhe Xu, Yuntian Wu et al.",2026,arXiv (Cornell University),10.1109/AFF.05.0048,OA_KW5_048.pdf,3bfa492ecb6ca2aa4fe3eff68642739d
OA_KW5_049,Challenges and Limitations of Generative AI in Synthesizing Wearable Sensor Data,"Flavio Di Martino, Franca Delmastro",2025,arXiv (Cornell University),10.48550/arxiv.2505.14206,OA_KW5_049.pdf,b8eeb5ba218fdda4f9a265cb98a8a6ef
OA_KW5_050,Recent development of contrast agents for magnetic resonance and multimodal imaging of glioblastoma,"Danping Zhuang, Huifen Zhang, Genwen Hu et al.",2022,Journal of Nanobiotechnology,10.1186/s12951-022-01479-6,OA_KW5_050.pdf,6f61eaacf1764c53be988f1bec756562
OA_KW5_051,Modality Disentangled Learning for Incomplete Multimodal Emotion Recognition: A Primitive Memory Distillation Perspective,Jiaqi Zhang; Zheng Pang; Mengting Li; Yiqi Wang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2608.30563v1,OA_KW5_051.pdf,9040da38b2b6759def4126b0feb67f7a
OA_KW5_052,TTSD-FAR: Test-Time Self-Distillation with Fisher-Anchored Restoration for Missing-Modality Emotion Recognition in LVLMs,Muhammad Haseeb Aslam; Alessandro Koerich; Marco Pedersoli; Ali Etemad,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2608.18386v1,OA_KW5_052.pdf,9e975b4c4dc1fc2f82c992cb9d081e3e
OA_KW5_053,EmoEUS: Uncertainty Supervision for Multimodal Emotion Recognition in Conversation,Zilong Huang; Kong Aik Lee; Junjie Li; Zhe Li,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2607.18336v1,OA_KW5_053.pdf,6d9a734d7ced816f7f2551b1a5ae1ca0
OA_KW5_054,Pattern-Calibrated Multimodal Prediction under Blockwise Missingness,Junhan Yu; Kejian Zhang; Doudou Zhou; Guojun Zhu,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2607.01821v2,OA_KW5_054.pdf,d9f3365621f2f8d335bd6d5949ed124d
OA_KW5_055,Enhance-then-Balance Modality Collaboration for Robust Multimodal Sentiment Analysis,Kang He; Yuzhe Ding; Xinrong Wang; Fei Li,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2604.12518v2,OA_KW5_055.pdf,4acd00d8c7d25051fcd239f8d5fe5ec8
OA_KW5_056,BALM: A Model-Agnostic Framework for Balanced Multimodal Learning under Imbalanced Missing Rates,Phuong-Anh Nguyen; Tien Anh Pham; Duc-Trong Le; Cam-Van Thi Nguyen,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2603.19718v1,OA_KW5_056.pdf,28f96c7012447f9f1583dc3f38212640
OA_KW5_057,Memory Bear AI Memory Science Engine for Multimodal Affective Intelligence: A Technical Report,Deliang Wen; Ke Sun; Yu Wang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2603.22306v1,OA_KW5_057.pdf,5465bed22e6700bfbb80e7d936d80c9f
OA_KW5_058,MissBench: Benchmarking Multimodal Affective Analysis under Imbalanced Missing Modalities,Tien Anh Pham; Phuong-Anh Nguyen; Duc-Trong Le; Cam-Van Thi Nguyen,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2603.09874v1,OA_KW5_058.pdf,74d7d2754eed4662f57d26d48ee4871b
OA_KW5_059,Progressive Representation Learning for Multimodal Sentiment Analysis with Incomplete Modalities,Jindi Bao; Jianjun Qian; Mengkai Yan; Jian Yang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2603.09111v1,OA_KW5_059.pdf,80dc337cb542cf1f57868282c5c5c81d
OA_KW5_060,Omni-Sleep: A Sleep Foundation Model via Hierarchical Contrastive Learning of CNS-ANS Dynamics,Zhoujie Hou; Song Wang; Kexin Lou; Mo Wang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2607.07720v2,OA_KW5_060.pdf,cbf8b880fcc36d489592df2a65d30999
OA_KW5_061,PanLUNA: An Efficient and Robust Query-Unified Multimodal Model for Edge Biosignal Intelligence,Marija Zelic; Anna Tegon; Yawei Li; Thorir Mar Ingolfsson,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2604.04297v1,OA_KW5_061.pdf,2b8534d28b37f8dba868bf467193cd13
OA_KW5_062,"TAMI: Temporally Aligned, Missingness-Aware, and Interpretable Multimodal Fusion for Mental Health Assessment in Older Adults with Mild Cognitive Impairment",Merna Bibars; Bolaji Omofojoye; Allan I. Levey; Rachel Hershenberg,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2608.30857v1,OA_KW5_062.pdf,00b649aabd395abe58733b78b41ae88d
OA_KW5_063,CF-Net: Conflict Fusion with Speaker Normalisation and Certainty Weighting for Ambivalence/Hesitancy Recognition,Tung Hung Bui; Hong Hai Nguyen; Van Thong Huynh,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2607.13976v2,OA_KW5_063.pdf,650da6c1cf6d5fbb2834f4a735f7b9e2
OA_KW5_064,Two-Stage Multimodal Framework for Emotion Mimicry Intensity Prediction,Dinithi Dissanayake; Shaveen Silva; Ovindu Atukorala; Prasanth Sasikumar,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2605.21869v1,OA_KW5_064.pdf,f899ee70dd540f793981c49607be70fd
OA_KW5_065,MuteBench: Modality Unavailability Tolerance Evaluation for Incomplete Multimodal Fusion,Wugeng Zheng; Ziwen Kan; Tianlong Chen; Chen Chen,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2605.15235v1,OA_KW5_065.pdf,0cb7bc55156a1a433f1810590b1579f9
OA_KW5_066,ECG-R1: Protocol-Guided and Modality-Agnostic MLLM for Reliable ECG Interpretation,Jiarui Jin; Haoyu Wang; Xingliang Wu; Xiaocheng Fang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2602.04279v3,OA_KW5_066.pdf,8f8130cc493cf93a403acf6e694f99aa
OA_KW5_067,Occlusion-Robust Multimodal Emotion Recognition in VR via Fusion of Facial Images and EMG,Birgit Nierula; Karam Tomotaki-Dawoud; Mert Akguel; Mustafa Tevfik Lafci,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2609.03569v1,OA_KW5_067.pdf,2e2c863edde085ebd41430946d8c5d33
OA_KW5_068,SURE: Synergistic Uncertainty-aware Reasoning for Multimodal Emotion Recognition in Conversations,Yiqiang Cai; Chengyan Wu; Bolei Ma; Bo Chen,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2604.01916v1,OA_KW5_068.pdf,3aceaa99c5e5418362c473a24910d97f
OA_KW5_069,A Dry-Contact Ear-EEG System With Continuous Electrode-Skin Impedance Mismatch Monitoring for Motion Artifact Cancellation Using DRL Stimulus,Lohan Atapattu; Sajitha Madugalle; Imasha Nethmal; Erandee Jayathilaka,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2609.02777v1,OA_KW5_069.pdf,4232c0e7cfad837f39e770d86a4bc56d
OA_KW5_070,WearBCI Dataset: Understanding and Benchmarking Real-World Wearable Brain-Computer Interfaces Signals,Haoxian Liu; Hengle Jiang; Lanxuan Hong; Xiaomin Ouyang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.1145/3774906.3802782,OA_KW5_070.pdf,44fa76c53c7994bc2e0c16cb3735accf
OA_KW5_071,LI-DSN: A Layer-wise Interactive Dual-Stream Network for EEG Decoding,Chenghao Yue; Zhiyuan Ma; Zhongye Xia; Xinche Zhang,2026,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2604.01889v1,OA_KW5_071.pdf,53a47ffcb35e80af54c11b6222317570
OA_KW5_072,Federated Dialogue-Semantic Diffusion for Emotion Recognition under Incomplete Modalities,Xihang Qiu; Jiarong Cheng; Yuhao Fang; Wanpeng Zhang,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2511.00344v1,OA_KW5_072.pdf,fdf86b4e2aa27d2a7b79cf09bb28e879
OA_KW5_073,Socially Aware Music Recommendation: A Multi-Modal Graph Neural Networks for Collaborative Music Consumption and Community-Based Engagement,Kajwan Ziaoddini,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2511.05497v1,OA_KW5_073.pdf,36ed5b91fbed142c6803901c48576ec4
OA_KW5_074,Hardness-Aware Dynamic Curriculum Learning for Robust Multimodal Emotion Recognition with Missing Modalities,Rui Liu; Haolin Zuo; Zheng Lian; Hongyu Yuan,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2508.06800v2,OA_KW5_074.pdf,913a2b6db59dca5b4255f423d8bd8e90
OA_KW5_075,Hierarchical MoE: Continuous Multimodal Emotion Recognition with Incomplete and Asynchronous Inputs,Yitong Zhu; Lei Han; Guanxuan Jiang; PengYuan Zhou,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2508.02133v4,OA_KW5_075.pdf,2f9a5564851983a554308b16f3de6cb5
OA_KW5_076,ADMC: Attention-based Diffusion Model for Missing Modalities Feature Completion,Yuhan Li; Wei Zhang; Juan Chen; Jiangjia Yan,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2507.05624v2,OA_KW5_076.pdf,a81358b49343b9868ec79815b4d0629f
OA_KW5_077,GSDNet: Revisiting Incomplete Multimodal-Diffusion from Graph Spectrum Perspective for Conversation Emotion Recognition,Yuntao Shou; Jun Yao; Tao Meng; Wei Ai,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2506.12325v1,OA_KW5_077.pdf,ab3bfcd6d384ea9b1fff7a634ef91951
OA_KW5_078,Towards Robust Multimodal Emotion Recognition under Missing Modalities and Distribution Shifts,Guowei Zhong; Ruohong Huan; Mingzhen Wu; Ronghua Liang,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2506.10452v1,OA_KW5_078.pdf,4fe090733b190fe592d61a68596a1794
OA_KW5_079,EmotionTalk: An Interactive Chinese Multimodal Emotion Dataset With Rich Annotations,Haoqin Sun; Xuechen Wang; Jinghua Zhao; Shiwan Zhao,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2505.23018v3,OA_KW5_079.pdf,08643c163e05ea38531cb978247ee209
OA_KW5_080,RoHyDR: Robust Hybrid Diffusion Recovery for Incomplete Multimodal Emotion Recognition,Yuehan Jin; Xiaoqing Liu; Yiyuan Yang; Zhiwen Yu,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2505.17501v1,OA_KW5_080.pdf,f832b353d454ddd5b7b25f381104e00a
OA_KW5_081,Towards Robust Multimodal Physiological Foundation Models: Handling Arbitrary Missing Modalities,Wei-Bang Jiang; Xi Fu; Yi Ding; Cuntai Guan,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2504.19596v3,OA_KW5_081.pdf,4acf7dd588e2992dca0d0317723f5ba7
OA_KW5_082,RAMer: Reconstruction-based Adversarial Model for Multi-party Multi-modal Multi-label Emotion Recognition,Xudong Yang; Yizhang Zhu; Hanfeng Liu; Zeyi Wen,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2502.10435v2,OA_KW5_082.pdf,08af3a7d6d92fdb85944f3f9c6e7ddd1
OA_KW5_083,Modality-Invariant Bidirectional Temporal Representation Distillation Network for Missing Multimodal Sentiment Analysis,Xincheng Wang; Liejun Wang; Yinfeng Yu; Xinxin Jiao,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2501.05474v1,OA_KW5_083.pdf,5f8406fd5581689de34fd7afb0d8423f
OA_KW5_084,A Robust Incomplete Multimodal Low-Rank Adaptation Approach for Emotion Recognition,Xinkui Zhao; Jinsong Shu; Yangyang Wu; Guanjie Cheng,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2507.11202v1,OA_KW5_084.pdf,d40bef220ab80f9b2bdecbd90acaee84
OA_KW5_085,Contribution-Guided Asymmetric Learning for Robust Multimodal Fusion under Imbalance and Noise,Zijing Xu; Yunfeng Kou; Kunming Wu; Hong Liu,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2510.26289v2,OA_KW5_085.pdf,09b844c3e2b11c4627752b23eda0930a
OA_KW5_086,Enhancing Speech Emotion Recognition Leveraging Aligning Timestamps of ASR Transcripts and Speaker Diarization,Hsuan-Yu Wang; Pei-Ying Lee; Berlin Chen,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2507.19356v1,OA_KW5_086.pdf,bee86ee898e6ca9446246319a6b6cc35
OA_KW5_087,"Real-time Noise Detection and Classification in Single-Channel EEG: A Lightweight Machine Learning Approach for EMG, White Noise, and EOG Artifacts",Hossein Enshaei; Pariya Jebreili; Sayed Mahmoud Sakhaei,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2509.26058v2,OA_KW5_087.pdf,72baaa43df48f74dae64d127051fa579
OA_KW5_088,PhysioWave: A Multi-Scale Wavelet-Transformer for Physiological Signal Representation,Yanlong Chen; Mattia Orlandi; Pierangelo Maria Rapa; Simone Benatti,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2506.10351v4,OA_KW5_088.pdf,1d6bf47708192ba5c669be63b1c0b35d
OA_KW5_089,Multimodal Functional Maximum Correlation for Emotion Recognition,Deyang Zheng; Tianyi Zhang; Wenming Zheng; Shujian Yu,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.1109/taffc.2026.3695876,OA_KW5_089.pdf,a6639dbab3133514d52976c7cef84aff
OA_KW5_090,LEAF: Language-EEG Aligned Foundation Model for Brain-Computer Interfaces,Muyun Jiang; Shuailei Zhang; Zhenjie Yang; Mengjun Wu,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2509.24302v2,OA_KW5_090.pdf,ac0386efb9eacd2d0cb956a1b2504ce0
OA_KW5_091,REFS: Robust EEG feature selection with missing multi-dimensional annotation for emotion recognition,Xueyuan Xu; Wenjia Dong; Fulin Wei; Li Zhuo,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2508.05933v1,OA_KW5_091.pdf,f6469744df318f9dceac19a81dfd2b78
OA_KW5_092,FDC-Net: Rethinking the association between EEG artifact removal and multi-dimensional affective computing,Wenjia Dong; Xueyuan Xu; Tianze Yu; Junming Zhang,2025,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2508.05231v2,OA_KW5_092.pdf,d562ef486d3a37d0e387f11acd42990b
OA_KW5_093,Leveraging Retrieval Augment Approach for Multimodal Emotion Recognition Under Missing Modalities,Qi Fan; Hongyu Yuan; Haolin Zuo; Rui Liu,2024,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2410.02804v1,OA_KW5_093.pdf,7196b12ee63c97a3aa98dc5c976dd374
OA_KW5_094,Robust Facial Reactions Generation: An Emotion-Aware Framework with Modality Compensation,Guanyu Hu; Jie Wei; Siyang Song; Dimitrios Kollias,2024,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2407.15798v2,OA_KW5_094.pdf,b5584bb5b8bb9f51b4c7dff4f0d1bbfa
OA_KW5_095,"Enhancing Emotion Recognition in Incomplete Data: A Novel Cross-Modal Alignment, Reconstruction, and Refinement Framework",Haoqin Sun; Shiwan Zhao; Shaokai Li; Xiangyu Kong,2024,arXiv Preprints (Missing Modality & Wearable Robustness),10.48550/arXiv.2407.09029v1,OA_KW5_095.pdf,ce1b1c8499c9457fd96eea7afe58b30f
