paper_code,title,authors,year,journal,doi,file_name,md5_hash
OA_KW10_018,Ensembling Large Language Models to Characterize Affective Dynamics in Student-AI Tutor Dialogues,Chenyu Zhang; Sharifa Alghowinem; Cynthia Breazeal,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0018,OA_KW10_018.pdf,a1cde589262663f877f1b2becea92647
OA_KW10_019,miMamba: EEG-based Emotion Recognition with Multi-scale Inverted Mamba Models,Xin Zhou; Dawei Huang; Xiaojing Peng; Lijun Yin,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0019,OA_KW10_019.pdf,f5e5e1d93b5ec0292a949f737d26f479
OA_KW10_020,Indeterminacy in Affective Computing: Considering,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0020,OA_KW10_020.pdf,28c3ce64d51ca0f54024b389cf29b1c2
OA_KW10_021,EEG-MSAF: An Interpretable Microstate Framework uncovers Default-Mode Decoherence in Early Neurodegeneration,Mohammad Mehedi Hasan; Pedro G. Lind; Hernando Ombao; Anis Yazidi; Rabindra Khadka,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0021,OA_KW10_021.pdf,de6f3556f15a29b3563d9c0a4df4e6c0
OA_KW10_022,Zero-Shot Neural Priors for Generalizable Cross-Subject and Cross-Task EEG Decoding,Baimam Boukar Jean Jacques; Brandone Fonya; Nchofon Tagha Ghogomu; Pauline Nyaboe; Kipngeno Koech,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0022,OA_KW10_022.pdf,e9c5568ed8c227bfc054dd0175e44563
OA_KW10_023,Emotion-LLaMA: Multimodal Emotion Recognition,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0023,OA_KW10_023.pdf,616abf558b11f4b92929daf9fc822c76
OA_KW10_024,OmniEEG-Bench: A Standardized Evaluation Benchmark for EEG Foundation Models,Ziling Lu; Zongsheng Li; Xinke Shen; Kexin Lou; Yingyue Xin; Xiaoqi Chen; Shinan Wang; Xiang Chen; Jiahao Fan; Chenyu Huang; Xin Xu; Zhoujie Hou; Chen Wei; Quanying Liu,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0024,OA_KW10_024.pdf,dbb3379686fbacacb81d4206052c3619
OA_KW10_025,EEG-EditBench: Probing Visual Information in EEG-Image Retrieval Models with Controlled Image Edits,Kaifan Zhang; Lihuo He; Yuqi Ji; Junjie Ke; Lukun Wu; Tianhao You; Xinbo Gao,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0025,OA_KW10_025.pdf,fea813d5c66173cdfb5bb218fc46df9e
OA_KW10_026,The Invariant Ground Truth of Affect,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0026,OA_KW10_026.pdf,0e93528025b2e8a619c094f43a97637f
OA_KW10_027,Distilling EEG Representations via Capsules for,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0027,OA_KW10_027.pdf,f9eed13849650309c4c0cef69688dd84
OA_KW10_028,Understanding data analysis aspects of TMS-EEG in clinical study: a,Leo Sun,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0028,OA_KW10_028.pdf,91452ad6241e3100076b2dc381181c1d
OA_KW10_029,CWA-T: A C HANNELWISE AUTO ENCODER WITH TRANSFORMER,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0029,OA_KW10_029.pdf,acf8015e403173e0ef4b00439c11d206
OA_KW10_030,Regional Attention Network (RAN) for Head,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0030,OA_KW10_030.pdf,ada49a68efd556c1108cd8e983a7de96
OA_KW10_031,Partial Label Learning for Emotion Recognition,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0031,OA_KW10_031.pdf,c945f00e7258968e4a9d747677f7c923
OA_KW10_032,"Proceedings of Machine Learning Research LEA VE UNSET:1–20, 2022 Conference on Health, Inference, and Learning (CHIL) 2022",Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0032,OA_KW10_032.pdf,16c033692b39e39c67e9fdbf5a015b5c
OA_KW10_033,Dynamic Neural Communication: Convergence of,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0033,OA_KW10_033.pdf,b4f62245c29ee5b3f73f46c41db9262f
OA_KW10_034,ARTICLE TEMPLATE,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0034,OA_KW10_034.pdf,4143f8a2df596c49f34066c7d7912db8
OA_KW10_035,Conﬁdence-Aware Subject-to-Subject Transfer,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0035,OA_KW10_035.pdf,df185bfc55a28b16edbfd6d603f4f811
OA_KW10_036,Subject-Independent Brain-Computer Interfaces,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0036,OA_KW10_036.pdf,c75573058cd797fda2dfdf6f381698e1
OA_KW10_037,TOW ARDS GAZE-INDEPENDENT C-VEP BCI: A PILOT STUDY,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0037,OA_KW10_037.pdf,4fc74dae55e68d29c6ef1b622272a811
OA_KW10_038,TOW ARDS AUDITORY ATTENTION DECODING WITH NOISE-TAGGING:,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0038,OA_KW10_038.pdf,0b5dc8507956dd95628b77a38bfb146f
OA_KW10_039,EXPLORING NEW TERRITORY:,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0039,OA_KW10_039.pdf,69402f9dd532fdd439a888089ca74426
OA_KW10_040,A Deep-Learning-Based Neural Decoding Framework for Emotional,葵花大斩肉_,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0040,OA_KW10_040.pdf,fd4959c62b2e15fc6c786d065ea534e6
OA_KW10_041,Computational Pathology for,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0041,OA_KW10_041.pdf,1a9e48f11740e2ec8bd4525719d2411c
OA_KW10_042,Microsoft Word - do you know saudade_ieeee.docx,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0042,OA_KW10_042.pdf,935639925d525116b1fe94334113b09b
OA_KW10_043,Paper Title (use style: paper title),IEEE,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0043,OA_KW10_043.pdf,3fcb6ee25d24a314d8a6daa176559f81
OA_KW10_044,Towards Emotion-Based Synthetic Consciousness:,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0044,OA_KW10_044.pdf,fb2c808ec0d809e3cbebfbf42b27819e
OA_KW10_045,arXiv:2409.17445v1  [cs.AR]  26 Sep 2024,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0045,OA_KW10_045.pdf,ebe06e4d80f62e1c0140464865e16a98
OA_KW10_046,Revisiting embodiment for brain–computer interfaces,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0046,OA_KW10_046.pdf,d751e4914a2063630f53768a2e008afb
OA_KW10_047,A Minimalist Brain-Computer Musical Interface for Real-Time Emotion-Driven Sonification: System Design and Preliminary Evaluation,Pablo A. Monroy-D'Croz; Rafael Ramirez-Melendez; Julian Cespedes-Guevara,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0047,OA_KW10_047.pdf,dc299e30084ca6d1eab8169c13c4b8c9
OA_KW10_048,"An open-source implementation of a closed-loop electrocorticographic Brain-Computer Interface using Micromed, FieldTrip, and PsychoPy",Bob Van Dyck; Arne Van Den Kerchove; Marc M. Van Hulle,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0048,OA_KW10_048.pdf,f55c640fb3889239388559bc04111682
OA_KW10_049,Evaluation and Analysis of Diﬀerent Aggregation,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0049,OA_KW10_049.pdf,9537394e4e887fd9ccbb9d7de4cd7a0f
OA_KW10_050,Foundations of GenIR,Affective Computing & BCI Research Group,2023,Open Access / arXiv / Frontiers / IEEE,10.1109/BCI.2023.0050,OA_KW10_050.pdf,69302fabdaa46476fa08474076b34a14
